Order_ID,Date,Customer ID,Product,Quantity,Unit_Price,Shipping Address,Payment_Method,Order_Status,Tracking_Number,Items_In_Cart,Coupon_Code,Referral_Source,Total_Price
ORD200842,07/05/2025,C78305,Laptop,3,$364,396 Main St,Online,Pending,TRK88312618,7,WINTER15,Referral,"$1,092"
ORD200843,13/05/2025,C43538,Desk,3,$430,534 Main St,Gift Card,Cancelled,TRK20961563,8,FREESHIP,Instagram,"$1,290"
ORD200844,04/12/2024,C47486,Chair,1,$321,883 Main St,Online,Returned,TRK75984759,5,FREESHIP,Facebook,$321
ORD200845,08/10/2023,C24212,Phone,3,$107,808 Main St,Gift Card,Delivered,TRK68894675,5,FREESHIP,Google,$322
ORD200846,04/07/2024,C24765,Desk,2,$360,646 Main St,Debit Card,Cancelled,TRK43977698,4,Unknown,Referral,$720
ORD200847,18/11/2024,C48176,Printer,4,$434,670 Main St,Online,Shipped,TRK90560300,8,FREESHIP,Email,"$1,737"
ORD200848,01/01/2023,C54675,Chair,2,$646,634 Main St,Online,Shipped,TRK18049633,5,Unknown,Referral,"$1,292"
ORD200849,09/06/2025,C16675,Printer,4,$214,664 Main St,Debit Card,Cancelled,TRK12756945,7,WINTER15,Referral,$857
ORD200850,27/04/2025,C38557,Monitor,3,$639,890 Main St,Debit Card,Cancelled,TRK14832238,4,FREESHIP,Instagram,"$1,916"
ORD200851,12/12/2023,C80183,Laptop,1,$366,146 Main St,Online,Cancelled,TRK20814598,5,SAVE10,Email,$366
ORD200852,24/10/2024,C39530,Desk,3,$568,618 Main St,Gift Card,Pending,TRK69000497,6,SAVE10,Google,"$1,704"
ORD200853,16/10/2023,C10002,Printer,3,$490,894 Main St,Cash,Returned,TRK94641152,4,SAVE10,Facebook,"$1,470"
ORD200854,13/06/2025,C56938,Laptop,3,$373,356 Main St,Credit Card,Delivered,TRK67735987,7,WINTER15,Referral,"$1,118"
ORD200855,25/05/2023,C41331,Monitor,5,$241,785 Main St,Credit Card,Shipped,TRK94198179,10,FREESHIP,Email,"$1,203"
ORD200856,03/06/2024,C94698,Phone,1,$587,871 Main St,Debit Card,Shipped,TRK95768773,5,Unknown,Facebook,$587
ORD200857,10/03/2024,C56506,Phone,3,$258,185 Main St,Online,Delivered,TRK86808324,4,Unknown,Instagram,$774
ORD200858,20/08/2023,C22167,Tablet,5,$436,891 Main St,Online,Pending,TRK70269748,9,Unknown,Facebook,"$2,178"
ORD200859,28/08/2024,C11127,Chair,5,$261,154 Main St,Credit Card,Returned,TRK73285507,5,SAVE10,Referral,"$1,307"
ORD200860,23/01/2024,C69542,Printer,1,$423,876 Main St,Cash,Delivered,TRK20746505,1,SAVE10,Google,$423
ORD200861,19/03/2023,C93276,Desk,5,$330,230 Main St,Gift Card,Shipped,TRK44165913,10,FREESHIP,Google,"$1,652"
ORD200862,02/12/2023,C37969,Desk,3,$121,799 Main St,Credit Card,Shipped,TRK69852386,5,SAVE10,Referral,$362
ORD200863,20/05/2024,C98276,Phone,1,$14,471 Main St,Credit Card,Pending,TRK74207282,5,SAVE10,Referral,$14
ORD200864,03/05/2023,C14240,Desk,1,$491,592 Main St,Credit Card,Delivered,TRK58095246,4,SAVE10,Facebook,$491
ORD200865,30/04/2023,C72241,Monitor,4,$677,156 Main St,Cash,Pending,TRK76270481,8,SAVE10,Google,"$2,709"
ORD200866,26/07/2024,C39664,Desk,5,$189,693 Main St,Debit Card,Cancelled,TRK39917741,10,WINTER15,Email,$946
ORD200867,26/05/2024,C53252,Printer,4,$143,351 Main St,Cash,Delivered,TRK65831261,4,FREESHIP,Facebook,$570
ORD200868,29/06/2024,C70452,Monitor,4,$316,309 Main St,Debit Card,Delivered,TRK42985882,7,Unknown,Facebook,"$1,265"
ORD200869,17/03/2024,C29905,Desk,2,$534,790 Main St,Online,Delivered,TRK16788127,5,WINTER15,Google,"$1,068"
ORD200870,01/06/2025,C78725,Phone,4,$470,541 Main St,Debit Card,Delivered,TRK72001139,4,FREESHIP,Google,"$1,880"
ORD200871,16/05/2024,C93768,Tablet,3,$324,720 Main St,Debit Card,Pending,TRK22024707,8,FREESHIP,Email,$973
ORD200872,10/07/2023,C59169,Chair,4,$629,172 Main St,Cash,Shipped,TRK90883858,7,Unknown,Email,"$2,517"
ORD200873,12/05/2024,C53488,Desk,3,$137,448 Main St,Cash,Delivered,TRK27365050,3,SAVE10,Facebook,$411
ORD200874,31/10/2023,C92180,Chair,2,$489,632 Main St,Cash,Delivered,TRK93315929,7,FREESHIP,Facebook,$978
ORD200875,03/08/2023,C25918,Laptop,5,$133,203 Main St,Credit Card,Delivered,TRK66473392,6,FREESHIP,Referral,$667
ORD200876,09/06/2024,C90363,Chair,5,$609,200 Main St,Gift Card,Pending,TRK21534173,6,SAVE10,Google,"$3,045"
ORD200877,25/07/2024,C43867,Tablet,1,$524,269 Main St,Debit Card,Pending,TRK97319127,3,FREESHIP,Email,$524
ORD200878,01/06/2023,C73873,Desk,2,$331,393 Main St,Online,Cancelled,TRK56423132,5,SAVE10,Google,$661
ORD200879,08/04/2025,C56622,Phone,2,$548,932 Main St,Gift Card,Shipped,TRK86373987,3,Unknown,Instagram,"$1,095"
ORD200880,12/03/2025,C85074,Laptop,4,$234,506 Main St,Online,Shipped,TRK63133878,8,SAVE10,Facebook,$935
ORD200881,03/01/2023,C59579,Tablet,2,$449,386 Main St,Credit Card,Pending,TRK48000034,6,Unknown,Instagram,$898
ORD200882,28/06/2025,C43335,Phone,2,$274,533 Main St,Cash,Delivered,TRK91848650,6,FREESHIP,Referral,$548
ORD200883,13/05/2025,C43595,Printer,5,$561,451 Main St,Online,Delivered,TRK25317348,9,FREESHIP,Facebook,"$2,807"
ORD200884,15/05/2024,C71471,Chair,1,$596,817 Main St,Gift Card,Shipped,TRK52137079,4,Unknown,Instagram,$596
ORD200885,07/04/2024,C61090,Laptop,4,$516,387 Main St,Credit Card,Shipped,TRK36388962,7,FREESHIP,Google,"$2,062"
ORD200886,25/10/2023,C29620,Phone,1,$460,792 Main St,Credit Card,Returned,TRK22046456,1,Unknown,Google,$460
ORD200887,19/12/2024,C67932,Chair,3,$172,857 Main St,Debit Card,Delivered,TRK88547534,7,Unknown,Google,$515
ORD200888,23/07/2024,C14427,Laptop,2,$267,833 Main St,Credit Card,Pending,TRK58024529,3,Unknown,Instagram,$534
ORD200889,27/10/2024,C36725,Monitor,5,$651,350 Main St,Credit Card,Cancelled,TRK16808790,8,WINTER15,Email,"$3,254"
ORD200890,11/08/2023,C51921,Laptop,3,$440,943 Main St,Debit Card,Pending,TRK85741716,5,Unknown,Google,"$1,319"
ORD200891,11/11/2023,C36534,Monitor,3,$655,918 Main St,Cash,Returned,TRK38952138,7,SAVE10,Referral,"$1,964"
ORD200892,04/06/2024,C72043,Desk,1,$395,480 Main St,Cash,Shipped,TRK40896408,2,FREESHIP,Referral,$395
ORD200893,21/03/2023,C99533,Monitor,1,$678,696 Main St,Cash,Pending,TRK55701253,4,FREESHIP,Referral,$678
ORD200894,23/05/2023,C90852,Tablet,3,$575,852 Main St,Online,Cancelled,TRK37551831,8,WINTER15,Instagram,"$1,725"
ORD200895,09/11/2023,C81882,Chair,3,$155,832 Main St,Debit Card,Pending,TRK62371264,6,WINTER15,Facebook,$464
ORD200896,18/10/2024,C85466,Desk,3,$147,102 Main St,Gift Card,Shipped,TRK66764177,3,FREESHIP,Google,$442
ORD200897,03/09/2024,C87995,Laptop,4,$481,358 Main St,Gift Card,Delivered,TRK38730545,5,SAVE10,Instagram,"$1,926"
ORD200898,05/03/2025,C44619,Monitor,3,$158,742 Main St,Cash,Shipped,TRK66662528,6,Unknown,Referral,$475
ORD200899,23/04/2025,C99904,Printer,2,$323,552 Main St,Online,Pending,TRK83843411,3,SAVE10,Instagram,$647
ORD200900,07/02/2025,C52342,Laptop,5,$74,991 Main St,Debit Card,Pending,TRK67342586,9,Unknown,Instagram,$369
ORD200901,28/04/2024,C44277,Tablet,1,$459,839 Main St,Debit Card,Returned,TRK79321479,4,WINTER15,Referral,$459
ORD200902,13/07/2024,C61162,Monitor,4,$180,813 Main St,Debit Card,Cancelled,TRK76712124,7,Unknown,Facebook,$721
ORD200903,17/05/2023,C80868,Monitor,3,$473,205 Main St,Credit Card,Pending,TRK56186636,7,Unknown,Email,"$1,420"
ORD200904,05/02/2025,C16693,Monitor,4,$237,262 Main St,Cash,Cancelled,TRK41146508,8,WINTER15,Referral,$950
ORD200905,23/11/2023,C67818,Laptop,1,$442,101 Main St,Gift Card,Pending,TRK81978113,6,FREESHIP,Facebook,$442
ORD200906,03/09/2024,C49938,Monitor,1,$62,141 Main St,Cash,Returned,TRK80175572,2,Unknown,Email,$62
ORD200907,04/08/2024,C90898,Desk,5,$298,583 Main St,Gift Card,Cancelled,TRK52935170,7,WINTER15,Referral,"$1,492"
ORD200908,06/05/2025,C35117,Desk,2,$698,332 Main St,Credit Card,Cancelled,TRK27155709,2,SAVE10,Google,"$1,396"
ORD200909,27/05/2024,C60203,Tablet,2,$292,569 Main St,Cash,Shipped,TRK76525279,5,FREESHIP,Instagram,$584
ORD200910,31/05/2024,C36174,Printer,3,$309,348 Main St,Cash,Delivered,TRK26397548,3,SAVE10,Instagram,$927
ORD200911,13/08/2024,C80872,Desk,5,$397,593 Main St,Cash,Cancelled,TRK43967487,9,SAVE10,Instagram,"$1,984"
ORD200912,22/01/2024,C67604,Desk,2,$140,318 Main St,Online,Returned,TRK85545920,7,FREESHIP,Email,$279
ORD200913,16/02/2023,C45599,Printer,5,$476,505 Main St,Credit Card,Returned,TRK62277685,8,WINTER15,Facebook,"$2,380"
ORD200914,10/02/2025,C70352,Desk,1,$627,955 Main St,Gift Card,Returned,TRK51589589,4,WINTER15,Facebook,$627
ORD200915,16/02/2024,C20643,Laptop,4,$503,939 Main St,Debit Card,Shipped,TRK30736692,4,WINTER15,Referral,"$2,012"
ORD200916,21/06/2024,C35669,Printer,5,$579,165 Main St,Cash,Returned,TRK13928455,6,Unknown,Referral,"$2,894"
ORD200917,20/01/2025,C65524,Laptop,5,$384,836 Main St,Credit Card,Returned,TRK19315310,7,FREESHIP,Google,"$1,919"
ORD200918,24/06/2025,C74359,Laptop,5,$368,706 Main St,Online,Delivered,TRK18250450,5,Unknown,Instagram,"$1,841"
ORD200919,07/02/2025,C92086,Printer,2,$375,187 Main St,Online,Shipped,TRK23357668,3,FREESHIP,Referral,$749
ORD200920,12/03/2025,C26137,Tablet,2,$428,978 Main St,Credit Card,Returned,TRK98110407,6,Unknown,Instagram,$856
ORD200921,24/07/2023,C90573,Tablet,1,$439,144 Main St,Gift Card,Cancelled,TRK90075720,3,SAVE10,Referral,$439
ORD200922,17/06/2024,C81857,Desk,2,$564,487 Main St,Credit Card,Pending,TRK79737732,3,Unknown,Instagram,"$1,128"
ORD200923,11/02/2023,C91582,Printer,3,$650,836 Main St,Credit Card,Pending,TRK99938245,7,WINTER15,Facebook,"$1,950"
ORD200924,22/03/2025,C81319,Printer,5,$268,991 Main St,Cash,Returned,TRK55330558,5,SAVE10,Email,"$1,342"
ORD200925,20/12/2024,C78500,Monitor,5,$502,304 Main St,Online,Shipped,TRK97460884,10,WINTER15,Email,"$2,512"
ORD200926,20/03/2024,C67533,Desk,1,$27,672 Main St,Cash,Delivered,TRK14566395,1,WINTER15,Email,$27
ORD200927,14/02/2023,C35566,Laptop,4,$65,638 Main St,Debit Card,Shipped,TRK10003020,7,WINTER15,Google,$259
ORD200928,09/05/2024,C77166,Laptop,3,$247,821 Main St,Debit Card,Returned,TRK18896595,3,WINTER15,Referral,$741
ORD200929,16/10/2024,C67936,Tablet,2,$536,553 Main St,Debit Card,Pending,TRK71803414,3,Unknown,Email,"$1,073"
ORD200930,16/12/2024,C59554,Phone,2,$456,382 Main St,Debit Card,Returned,TRK28182447,4,FREESHIP,Email,$912
ORD200931,01/01/2024,C14005,Printer,2,$40,623 Main St,Credit Card,Cancelled,TRK87567926,4,SAVE10,Google,$80
ORD200932,26/03/2023,C26118,Laptop,2,$72,168 Main St,Online,Delivered,TRK15334251,7,WINTER15,Instagram,$145
ORD200933,26/01/2023,C59685,Monitor,2,$394,255 Main St,Online,Shipped,TRK43718093,2,Unknown,Referral,$788
ORD200934,01/06/2025,C40304,Laptop,4,$120,692 Main St,Gift Card,Shipped,TRK85790948,8,FREESHIP,Referral,$479
ORD200935,24/11/2023,C39593,Phone,3,$693,398 Main St,Credit Card,Delivered,TRK62405253,3,FREESHIP,Instagram,"$2,078"
ORD200936,12/01/2024,C50612,Chair,4,$57,737 Main St,Online,Delivered,TRK44140968,4,SAVE10,Instagram,$227
ORD200937,16/01/2024,C39791,Chair,2,$299,536 Main St,Debit Card,Cancelled,TRK46221436,5,WINTER15,Email,$597
ORD200938,12/07/2023,C39017,Chair,3,$331,696 Main St,Credit Card,Cancelled,TRK91155214,6,WINTER15,Referral,$994
ORD200939,16/04/2025,C48510,Laptop,2,$521,212 Main St,Cash,Delivered,TRK53152886,7,SAVE10,Instagram,"$1,043"
ORD200940,27/03/2023,C74003,Printer,4,$305,679 Main St,Online,Cancelled,TRK91525779,4,SAVE10,Google,"$1,221"
ORD200941,17/07/2023,C91155,Printer,5,$112,599 Main St,Credit Card,Cancelled,TRK82162952,9,FREESHIP,Email,$559
ORD200942,29/09/2023,C17591,Tablet,1,$480,882 Main St,Credit Card,Pending,TRK56070470,1,Unknown,Email,$480
ORD200943,27/12/2023,C43330,Monitor,3,$193,355 Main St,Gift Card,Returned,TRK71594838,6,FREESHIP,Facebook,$580
ORD200944,16/12/2024,C32687,Laptop,2,$426,448 Main St,Online,Delivered,TRK98284560,7,WINTER15,Google,$852
ORD200945,20/08/2023,C79722,Tablet,5,$276,619 Main St,Gift Card,Shipped,TRK29976438,10,FREESHIP,Referral,"$1,382"
ORD200946,04/05/2024,C65021,Phone,2,$405,546 Main St,Cash,Shipped,TRK20626179,4,SAVE10,Email,$810
ORD200947,07/09/2023,C85520,Phone,4,$466,119 Main St,Online,Returned,TRK65994177,9,FREESHIP,Email,"$1,863"
ORD200948,21/06/2024,C94569,Phone,2,$594,739 Main St,Gift Card,Cancelled,TRK79269291,2,Unknown,Google,"$1,188"
ORD200949,09/11/2023,C55778,Desk,5,$110,319 Main St,Cash,Pending,TRK93797108,10,Unknown,Referral,$552
ORD200950,31/05/2024,C19722,Laptop,1,$596,891 Main St,Credit Card,Returned,TRK78094361,4,FREESHIP,Instagram,$596
ORD200951,22/07/2024,C74928,Printer,2,$306,589 Main St,Online,Returned,TRK39845914,4,FREESHIP,Email,$612
ORD200952,27/02/2025,C49111,Monitor,3,$503,225 Main St,Online,Pending,TRK45303393,5,Unknown,Facebook,"$1,510"
ORD200953,06/02/2023,C43721,Phone,1,$132,971 Main St,Cash,Shipped,TRK89392104,2,FREESHIP,Facebook,$132
ORD200954,22/10/2024,C68609,Chair,3,$443,240 Main St,Gift Card,Shipped,TRK58273778,3,FREESHIP,Google,"$1,330"
ORD200955,23/01/2023,C82068,Chair,1,$408,164 Main St,Gift Card,Shipped,TRK25779180,3,WINTER15,Instagram,$408
ORD200956,11/04/2024,C21191,Phone,2,$161,381 Main St,Debit Card,Delivered,TRK86246309,3,SAVE10,Referral,$322
ORD200957,12/01/2023,C73575,Monitor,5,$644,851 Main St,Cash,Returned,TRK23387612,8,WINTER15,Facebook,"$3,219"
ORD200958,13/05/2023,C82685,Desk,3,$159,537 Main St,Gift Card,Delivered,TRK70184320,7,WINTER15,Email,$476
ORD200959,13/04/2024,C73996,Tablet,2,$144,856 Main St,Credit Card,Returned,TRK74579570,6,SAVE10,Instagram,$288
ORD200960,11/12/2023,C87687,Laptop,3,$379,312 Main St,Gift Card,Pending,TRK60383805,3,WINTER15,Google,"$1,137"
ORD200961,11/11/2024,C55464,Phone,1,$601,532 Main St,Online,Shipped,TRK81178598,1,Unknown,Facebook,$601
ORD200962,06/09/2024,C12459,Phone,2,$142,838 Main St,Gift Card,Delivered,TRK30674085,4,SAVE10,Referral,$284
ORD200963,11/03/2024,C88075,Chair,5,$530,970 Main St,Online,Shipped,TRK42832976,9,FREESHIP,Google,"$2,652"
ORD200964,20/08/2023,C18583,Phone,5,$364,778 Main St,Credit Card,Cancelled,TRK43084595,10,SAVE10,Referral,"$1,822"
ORD200965,18/06/2025,C70412,Laptop,4,$578,791 Main St,Gift Card,Cancelled,TRK22192783,5,FREESHIP,Email,"$2,313"
ORD200966,20/05/2025,C58503,Monitor,5,$281,290 Main St,Credit Card,Cancelled,TRK12981657,7,WINTER15,Facebook,"$1,403"
ORD200967,06/05/2025,C52879,Tablet,5,$639,502 Main St,Credit Card,Returned,TRK67403284,5,FREESHIP,Google,"$3,195"
ORD200968,08/02/2024,C67870,Monitor,4,$412,664 Main St,Credit Card,Shipped,TRK72602178,6,WINTER15,Referral,"$1,649"
ORD200969,05/06/2025,C19439,Desk,1,$440,675 Main St,Gift Card,Shipped,TRK25383993,2,WINTER15,Facebook,$440
ORD200970,07/09/2024,C72664,Desk,1,$627,241 Main St,Cash,Delivered,TRK86694331,5,SAVE10,Instagram,$627
ORD200971,27/05/2024,C32650,Monitor,2,$605,934 Main St,Cash,Cancelled,TRK66648743,4,WINTER15,Referral,"$1,211"
ORD200972,09/06/2024,C66438,Laptop,1,$90,816 Main St,Cash,Delivered,TRK32035271,5,SAVE10,Facebook,$90
ORD200973,09/06/2025,C70010,Desk,5,$231,141 Main St,Online,Pending,TRK50594008,10,WINTER15,Referral,"$1,154"
ORD200974,27/09/2023,C30722,Desk,5,$267,274 Main St,Gift Card,Cancelled,TRK52088168,5,Unknown,Email,"$1,334"
ORD200975,18/05/2023,C70529,Desk,1,$106,974 Main St,Gift Card,Returned,TRK82165408,6,SAVE10,Email,$106
ORD200976,04/04/2024,C18984,Tablet,3,$589,650 Main St,Credit Card,Returned,TRK49298239,6,WINTER15,Referral,"$1,768"
ORD200977,28/01/2023,C85841,Chair,4,$649,608 Main St,Cash,Pending,TRK99820544,8,SAVE10,Google,"$2,598"
ORD200978,25/06/2024,C41508,Printer,4,$107,993 Main St,Cash,Delivered,TRK61047536,5,Unknown,Google,$430
ORD200979,31/05/2023,C75018,Monitor,3,$669,299 Main St,Cash,Delivered,TRK51794806,7,SAVE10,Facebook,"$2,007"
ORD200980,14/10/2023,C84320,Chair,3,$70,107 Main St,Cash,Delivered,TRK81093218,7,WINTER15,Instagram,$209
ORD200981,26/11/2023,C12609,Phone,4,$137,490 Main St,Debit Card,Pending,TRK56379337,8,SAVE10,Email,$547
ORD200982,06/09/2024,C64935,Monitor,1,$304,707 Main St,Gift Card,Shipped,TRK42969065,2,SAVE10,Referral,$304
ORD200983,24/11/2024,C67528,Monitor,4,$296,110 Main St,Gift Card,Shipped,TRK60865210,5,SAVE10,Email,"$1,185"
ORD200984,28/02/2025,C44176,Desk,1,$78,706 Main St,Credit Card,Shipped,TRK68704764,1,FREESHIP,Facebook,$78
ORD200985,20/07/2024,C92788,Desk,1,$244,948 Main St,Gift Card,Delivered,TRK83835361,6,SAVE10,Google,$244
ORD200986,07/09/2024,C69213,Laptop,4,$645,533 Main St,Credit Card,Pending,TRK67837331,7,FREESHIP,Email,"$2,580"
ORD200987,05/06/2025,C67387,Phone,5,$284,436 Main St,Gift Card,Pending,TRK54120003,8,FREESHIP,Instagram,"$1,419"
ORD200988,04/02/2025,C90318,Desk,2,$630,818 Main St,Gift Card,Cancelled,TRK52765043,5,WINTER15,Instagram,"$1,259"
ORD200989,23/03/2023,C49995,Laptop,4,$246,559 Main St,Credit Card,Pending,TRK33212013,4,SAVE10,Instagram,$984
ORD200990,19/11/2023,C52313,Phone,2,$418,913 Main St,Debit Card,Pending,TRK67368559,2,SAVE10,Google,$837
ORD200991,09/05/2024,C10211,Desk,5,$127,598 Main St,Debit Card,Cancelled,TRK68938335,10,FREESHIP,Google,$636
ORD200992,27/08/2024,C97907,Printer,3,$586,933 Main St,Gift Card,Pending,TRK89637569,4,WINTER15,Referral,"$1,759"
ORD200993,06/04/2024,C61384,Monitor,3,$267,576 Main St,Gift Card,Delivered,TRK33323210,5,WINTER15,Instagram,$802
ORD200994,27/06/2024,C27613,Tablet,4,$616,971 Main St,Debit Card,Delivered,TRK63701318,9,WINTER15,Google,"$2,463"
ORD200995,18/11/2023,C99271,Monitor,2,$113,959 Main St,Cash,Pending,TRK87832736,5,SAVE10,Facebook,$227
ORD200996,28/04/2024,C28648,Monitor,4,$474,101 Main St,Debit Card,Delivered,TRK92240846,7,SAVE10,Facebook,"$1,895"
ORD200997,27/11/2023,C26210,Laptop,3,$445,805 Main St,Cash,Delivered,TRK40616861,6,SAVE10,Facebook,"$1,334"
ORD200998,19/05/2023,C90350,Phone,2,$184,783 Main St,Debit Card,Cancelled,TRK22824230,6,SAVE10,Google,$367
ORD200999,24/12/2023,C61957,Printer,1,$483,652 Main St,Cash,Pending,TRK43983841,6,FREESHIP,Google,$483
ORD201000,21/06/2023,C90132,Printer,5,$261,582 Main St,Online,Delivered,TRK52664903,9,SAVE10,Email,"$1,305"
ORD201001,08/12/2023,C31371,Printer,2,$254,122 Main St,Gift Card,Shipped,TRK19554327,6,Unknown,Referral,$507
ORD201002,19/06/2025,C83911,Tablet,4,$700,944 Main St,Cash,Pending,TRK33188106,5,WINTER15,Referral,"$2,800"
ORD201003,11/01/2023,C84700,Printer,5,$320,582 Main St,Cash,Shipped,TRK14706969,7,SAVE10,Google,"$1,600"
ORD201004,09/06/2025,C87529,Chair,4,$247,296 Main St,Online,Pending,TRK15739505,8,SAVE10,Referral,$988
ORD201005,02/03/2023,C38065,Printer,3,$393,426 Main St,Credit Card,Returned,TRK11448295,6,Unknown,Google,"$1,179"
ORD201006,27/05/2024,C27435,Tablet,5,$421,860 Main St,Cash,Delivered,TRK91458233,7,SAVE10,Facebook,"$2,105"
ORD201007,20/03/2024,C46651,Monitor,2,$73,839 Main St,Cash,Pending,TRK60444502,4,WINTER15,Facebook,$147
ORD201008,13/01/2023,C62557,Monitor,3,$411,257 Main St,Cash,Delivered,TRK12742366,8,FREESHIP,Instagram,"$1,233"
ORD201009,02/09/2023,C54494,Tablet,2,$176,696 Main St,Credit Card,Delivered,TRK95958645,2,FREESHIP,Email,$353
ORD201010,31/03/2023,C33729,Monitor,3,$660,533 Main St,Credit Card,Cancelled,TRK35649833,6,SAVE10,Email,"$1,979"
ORD201011,03/12/2024,C47823,Phone,2,$478,654 Main St,Online,Shipped,TRK22271097,3,Unknown,Google,$957
ORD201012,03/12/2024,C84570,Printer,4,$30,301 Main St,Online,Returned,TRK12551882,6,Unknown,Facebook,$120
ORD201013,26/04/2025,C91123,Laptop,4,$301,842 Main St,Cash,Cancelled,TRK49568409,9,FREESHIP,Facebook,"$1,202"
ORD201014,04/02/2024,C92548,Tablet,5,$226,160 Main St,Debit Card,Returned,TRK21682892,6,FREESHIP,Email,"$1,132"
ORD201015,26/01/2024,C97454,Printer,2,$349,892 Main St,Online,Shipped,TRK73249329,2,SAVE10,Instagram,$699
ORD201016,29/12/2023,C20257,Tablet,5,$269,669 Main St,Debit Card,Delivered,TRK62135578,7,WINTER15,Email,"$1,344"
ORD201017,25/08/2024,C51694,Chair,2,$681,953 Main St,Gift Card,Delivered,TRK83122112,6,FREESHIP,Referral,"$1,362"
ORD201018,08/07/2023,C77499,Laptop,3,$182,209 Main St,Cash,Delivered,TRK20703086,3,Unknown,Instagram,$547
ORD201019,06/04/2024,C28386,Desk,1,$277,293 Main St,Cash,Returned,TRK32954229,2,SAVE10,Referral,$277
ORD201020,22/04/2024,C50211,Tablet,2,$27,312 Main St,Online,Delivered,TRK47787981,3,SAVE10,Instagram,$53
ORD201021,23/10/2023,C74519,Phone,3,$315,309 Main St,Credit Card,Cancelled,TRK97351945,4,SAVE10,Email,$946
ORD201022,24/02/2025,C19071,Tablet,3,$451,396 Main St,Credit Card,Shipped,TRK66537096,8,SAVE10,Referral,"$1,353"
ORD201023,23/09/2024,C65251,Laptop,5,$234,291 Main St,Cash,Shipped,TRK32059025,10,Unknown,Referral,"$1,168"
ORD201024,29/01/2024,C90612,Chair,3,$368,731 Main St,Cash,Pending,TRK93022878,7,FREESHIP,Facebook,"$1,103"
ORD201025,17/05/2025,C28406,Chair,1,$24,174 Main St,Gift Card,Delivered,TRK98841457,2,FREESHIP,Instagram,$24
ORD201026,01/05/2023,C55454,Monitor,1,$677,807 Main St,Online,Delivered,TRK13281370,1,WINTER15,Facebook,$677
ORD201027,21/05/2024,C93467,Laptop,4,$555,983 Main St,Cash,Returned,TRK77377373,6,Unknown,Google,"$2,219"
ORD201028,17/02/2023,C60042,Desk,4,$440,610 Main St,Cash,Cancelled,TRK84651559,6,Unknown,Instagram,"$1,761"
ORD201029,01/03/2025,C44733,Desk,1,$87,851 Main St,Credit Card,Shipped,TRK41500198,4,FREESHIP,Email,$87
ORD201030,02/10/2023,C61773,Phone,4,$245,176 Main St,Credit Card,Delivered,TRK12936357,6,WINTER15,Email,$981
ORD201031,28/02/2023,C59183,Phone,5,$665,136 Main St,Debit Card,Pending,TRK18129706,8,SAVE10,Email,"$3,323"
ORD201032,20/04/2023,C26188,Chair,1,$619,990 Main St,Online,Delivered,TRK61634201,6,WINTER15,Referral,$619
ORD201033,24/12/2024,C20338,Monitor,1,$371,331 Main St,Gift Card,Delivered,TRK30654048,2,FREESHIP,Referral,$371
ORD201034,16/06/2024,C84524,Printer,4,$518,766 Main St,Cash,Cancelled,TRK76751888,8,FREESHIP,Facebook,"$2,072"
ORD201035,12/11/2023,C70315,Laptop,4,$506,911 Main St,Cash,Cancelled,TRK97732085,5,Unknown,Referral,"$2,024"
ORD201036,31/05/2024,C98278,Phone,3,$414,552 Main St,Gift Card,Shipped,TRK49684737,8,SAVE10,Facebook,"$1,241"
ORD201037,13/12/2023,C32347,Printer,1,$250,408 Main St,Cash,Pending,TRK54073964,1,SAVE10,Google,$250
ORD201038,15/03/2025,C77961,Tablet,3,$363,422 Main St,Debit Card,Returned,TRK28969024,5,Unknown,Facebook,"$1,088"
ORD201039,28/06/2025,C49137,Desk,2,$299,177 Main St,Credit Card,Cancelled,TRK79362428,2,WINTER15,Instagram,$598
ORD201040,15/11/2023,C13169,Tablet,1,$536,932 Main St,Debit Card,Delivered,TRK66288666,5,FREESHIP,Google,$536
ORD201041,11/02/2023,C21167,Monitor,4,$559,948 Main St,Gift Card,Shipped,TRK97737564,9,WINTER15,Google,"$2,236"
ORD201042,09/12/2024,C59724,Tablet,2,$410,414 Main St,Debit Card,Shipped,TRK67878272,2,WINTER15,Facebook,$820
ORD201043,11/01/2025,C43965,Tablet,2,$180,675 Main St,Gift Card,Shipped,TRK94346739,5,Unknown,Instagram,$360
ORD201044,22/06/2025,C63018,Printer,1,$38,215 Main St,Credit Card,Delivered,TRK52335337,4,FREESHIP,Referral,$38
ORD201045,20/09/2024,C11893,Laptop,5,$316,671 Main St,Gift Card,Returned,TRK72012758,7,Unknown,Email,"$1,582"
ORD201046,07/10/2024,C85421,Tablet,3,$547,466 Main St,Online,Shipped,TRK16524006,4,WINTER15,Instagram,"$1,641"
ORD201047,23/06/2023,C81726,Chair,4,$540,394 Main St,Gift Card,Shipped,TRK69872994,6,WINTER15,Referral,"$2,161"
ORD201048,09/09/2024,C57601,Monitor,4,$74,889 Main St,Debit Card,Shipped,TRK21153699,9,Unknown,Google,$295
ORD201049,18/07/2024,C60575,Desk,5,$392,587 Main St,Credit Card,Shipped,TRK44468232,6,Unknown,Instagram,"$1,959"
ORD201050,20/08/2023,C70659,Laptop,5,$70,722 Main St,Online,Returned,TRK49663597,9,Unknown,Instagram,$349
ORD201051,05/03/2025,C35043,Monitor,5,$26,820 Main St,Gift Card,Shipped,TRK65097450,5,FREESHIP,Facebook,$132
